contract_id,document_name,provider_names,signed_date,contract_type,name,Nome breve,abi,tax_code,vat_code,vat_group,pec_mail,courtesy_mail,referente fattura_mail,sdd,sdi_code,membership_id,recipient_id
pagopa-psp-129,CI095_A_BANCA_DI_ANGHIARI,ABI08345,09/03/2020,A,Banca di Anghiari e Stia - Credito Cooperativo - Società Cooperativa,Banca di Anghiari e Stia - Credito Cooperativo,08345,01622460515,15240741007,TRUE,segreteria@pec.bccas.it,a.fanciullini@bccas.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-131,CI097_A_BANCA_CAPASSO_ANTONIO,ABI03047,09/03/2020,A,Banca Capasso Antonio S.p.A.,Banca Capasso Antonio,03047,00095310611,14994571009,TRUE,bancacapasso@pec.bancacapasso.it,sistemi.pagamento@bancacapasso.it,,FALSE,75HCYT1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-135,CI101_B_ICONTO,"IFSPIT21,ABI36042",09/03/2020,B,ICONTO S.R.L.,iConto,36042,14847241008,14847241008,FALSE,protocollo.iconto@pec.infocamere.it,pietro.soleti@infocamere.it,andrea.cecchinato@infocamere.it,FALSE,,pagopa-psp-135,pagopa-psp-135
pagopa-psp-194,CI162_A_BANCA_CREDITO_PELORITANO,ABI03426,09/03/2020,A,Banca di Credito Peloritano S.p.A.,Banca di Credito Peloritano,03426,03104290832,03104290832,FALSE,creditopeloritano@pec.it,ufficio.organizzazione@bcpme.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-105,CI070_A_IBL ISTITUTO_BANCARIO_DEL_LAVORO,ABI03263,10/03/2020,A,IBL Istituto Bancario del Lavoro S.p.A.,IBL Istituto Bancario del Lavoro,03263,00452550585,14994571009,TRUE,sistemipagamento@pec.iblbanca.it,sistemipagamento@iblbanca.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-108,CI073_A_CHERRY_BANK,ABI03365,10/03/2020,A,Cherry Bank S.p.A.,Cherry Bank,03365,04147080289,04147080289,FALSE,cherrybank@pec.cherrybank.it,supporto.operativo@cherrybank.it,,FALSE,75HCYT1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-109,CI074_A_BCC_DEL_VELINO,"CCRTIT2TVEL,ABI08743",10/03/2020,A,Banca di Credito Cooperativo del Velino - Comune di Posta Provincia di Rieti - Società Cooperativa,BCC del Velino,08743,00036100576,02529020220,TRUE,bccvelino@pec.it,amministrazione@bccvelino.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-111,CI077_A_UNIONE_DI_BANCHE_ITALIANE,,10/03/2020,A,UBI Banca - Unione di Banche Italiane S.p.A.,UBI Banca,03111,03053920165,4334690163,FALSE,ubibanca.pec@pecgruppoubi.it,alessandro.bragazzi@ubibanca.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-106,CI071_A_BCC_VALLE_DEL_TORTO,"ICRAITRRGP0,ABI08601",11/03/2020,A,Banca di Credito Cooperativo Valle del Torto - Società Cooperativa,BCC Valle del Torto,08601,00101580827,15240741007,TRUE,bcclercara@legalmail.it,info-sede@valledeltorto.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-117,CI083_A_BANCA_PROMOS,ABI03265,11/03/2020,A,Banca Promos S.p.A.,Banca Promos,03265,03321720637,04368171007,FALSE,bancapromosspa@legalmail.it,ufficio.organizzazione@bancapromos.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-156,CI122_A_BANCA_POPOLARE_DI_LAJATICO,ABI05232,11/03/2020,A,Banca Popolare di Lajatico Società Cooperativa per Azioni,Banca Popolare di Lajatico,05232,00139860506,00139860506,FALSE,bplajatico@pec.it,nicola.borghesi@bplajatico.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-157,CI123_A_BCC_RECANATI,"ICRAITRRL90,ABI08765",11/03/2020,A,Banca di Credito Cooperativo di Recanati e Colmurano - Società Cooperativa,BCC di Recanati e Colmurano,08765,01176450433,15240741007,TRUE,bcc.recanati@legalmail.it,raffaella.grufi@recanati.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-170,CI136_A_BANCA_PASSADORE,ABI03332,11/03/2020,A,Banca Passadore & C. S.p.A.,Banca Passadore & C.,03332,00316380104,00316380104,FALSE,portafoglioit@pec.passadore.it,servizio.procedureonline@bancapassadore.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-03,CI004_A_BCC di Ginosa,ABI08688,12/03/2020,A,Banca di Credito Cooperativo di Marina di Ginosa - Società Cooperativa,BCC di Marina di Ginosa,08688,00133340737,15240741007,TRUE,bccmarinadiginosa@pec.rolmail.net,g.lomastro@bccmarinadiginosa.it,antonella.disanza@bccmarinadiginosa.it,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-166,CI132_A_BCC_AZZOAGLIO,"AZZBITT1XXX,ABI03425",12/03/2020,A,Banco di Credito P. Azzoglio - S.p.A.,Banco di Credito P.Azzoaglio,03425,00166050047,00166050047,FALSE,direzione@pec.azzoaglio.it,backoffice@azzoaglio.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-171,CI137_A_BCC_DI_NAPOLI,ABI07110,12/03/2020,A,Banca di Credito Cooperativo di Napoli Società Cooperativa per Azioni,BCC di Napoli,07110,05587171215,15240741007,TRUE,bccnapolisede@legalmail.it,organizzazione@bccnapoli.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-172,CI138_A_CREDITO_VALTELLINESE,"BPCVIT2S,ABI05216",12/03/2020,A,"Banca Piccolo Credito Valtellinese, Società per Azioni",Banca Piccolo Credito Valtellinese,05216,00043260140,02886650346,TRUE,sistemidipagamento@pec.creval.it,bergomi.sergioguido@creval.it,,FALSE,OWPVR71,pagopa-psp-382,pagopa-psp-382
pagopa-psp-187,CI153_A_BANCA_ALTO_VICENTINO,ABI08669,12/03/2020,A,"Banca Alto Vicentino - Credito Cooperativo di Schio, Pedemonte e Roana - Società Cooperativa",Bvr Banca - Banche Venete Riunite - Credito Cooperativo di Schio Pedemonte Roana e Vestenanova,08669,00210200242,02529020220,TRUE,bancaaltovicentino@actaliscertymail.it,edp@bancaaltovicentino.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-382,CI357_M_CBILL,,12/03/2020,M,CBI S.c.p.a Società Benefit,CBI,CBILL,97249640588,08992631005,FALSE,cbi.scpa@pec.it,m.temofonte@cbi-org.eu,g.delregno@cbi-org.eu ,FALSE,MZO2A0U,pagopa-psp-382,pagopa-psp-382
pagopa-psp-176,CI142_A_BCC_GAMBATESA,"ICRAITRRFW0,ABI08572",13/03/2020,A,Banca di Credito Cooperativo di Gambatesa - Società Cooperativa,BCC di Gambatesa,08572,00068860709,15240741007,TRUE,pec@pec.bccgambatesa.it,segreteria@bccgambatesa.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-179,CI145_A_BANCA_PREALPI_SAN_BIAGIO,"ABI08904,CCRTIT2TPRE",13/03/2020,A,Banca Prealpi Sanbiagio Credito Cooperativo - Società Cooperativa,Banca Prealpi Sanbiagio Credito Cooperativo,08904,00254520265,02529020220,TRUE,bancaprealpisanbiagio@legalmail.it,incassipagamenti@bancaprealpisanbiagio.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-188,CI154_A_BANCA_MEDIOLANUM,ABI03062,13/03/2020,A,Banca Mediolanum S.p.A.,Banca Mediolanum,03062,02124090164,10540610960,TRUE,bancamediolanum@pec.mediolanum.it,davide.mattarese@mediolanum.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-330,CI305_A_Banca Popolare di Cortona,ABI05496,13/03/2020,A,Banca Popolare di Cortona - Società Cooperativa per Azioni,Banca Popolare di Cortona,05496,00121760516,00121760516,FALSE,bpccortona@legalmail.it,paola.angiolini@popcortona.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-354,CI329_A_CREDIT_AGRICOLE,"ABI06230,CRPPIT2PXXX",13/03/2020,A,Crédit Agricole Italia S.p.A.,Crédit Agricole Italia,06230,02113530345,02886650346,TRUE,segreteriagenerale@pec.credit-agricole.it,andrea.baga@credit-agricole.it,,FALSE,ZKRO483,pagopa-psp-354,pagopa-psp-354
pagopa-psp-280,CI249_A_BCC di Spello e Bettona,ABI08871,16/03/2020,A,Banca di Credito Cooperativo di Spello e Bettona - Società Cooperativa,BCC di Spello e del Velino,08871,00228700548,02529020220,TRUE,bccspellobettona@actaliscertymail.it,cmarini@spello.bcc.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-295,CI267_A_A-Tono,"ATPIITM1,ABI36064",16/03/2020,A,A-Tono Payment Institute S.p.A.,A-Tono Payment Institute ,36064,09217250969,09217250969,FALSE,atonopaymentinstitute@legalmail.it,antonio.cristaldi@a-tono.com,filippo.granato@a-tono.com,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-297,CI269_A_Banca Generali,ABI03075,16/03/2020,A,Banca Generali S.p.A.,Banca Generali,03075,00833240328,01333550323,TRUE,incassiepagamenti@pec.bancagenerali.it,ilaria.basanisi@bancagenerali.it,,TRUE,2WU5BHT,pagopa-psp-297,pagopa-psp-297
pagopa-psp-299,CI273_A_BCC di Ostuni,"ICRAITRRJM0,ABI08706",16/03/2020,A,Banca di Credito Cooperativo di Ostuni - Società Cooperativa,BCC di Ostuni,08706,00059520742,15240741007,TRUE,bccostuni@pec.it,domenico.demola@ostuni.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-302,CI276_A_CSR Cassa Sovvenzioni e Risparmio personale BdI,ABI05824,16/03/2020,A,Cassa di Sovvenzioni e Risparmio fra il Personale della Banca d'Italia - Società Cooperativa per Azioni,Cassa di Sovvenzioni e Risparmio fra il Personale della Banca d'Italia,05824,00532040581,00909991002,FALSE,csr@pec.bancaditalia.it,conticorrenti@csrpbi.it,,FALSE,75HCYT1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-303,CI277_A_Cassa Rurale e Artigiana di Cantù,"ACARIT22XXX,ABI08430",16/03/2020,A,Cassa Rurale ed Artigiana di Cantù Banca di Credito Cooperativo - Società Cooperativa,Cassa Rurale ed Artigiana di Cantù BCC,08430,00196950133,15240741007,TRUE,info@pec.cracantu.it,organizzazione@cantu.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-305,CI279_A_BCC_Madonie,"ICRAITRRR40,ABI08976",16/03/2020,A,Banca di Credito Cooperativo delle Madonie - Società Cooperativa,BCC delle Madonie,08976,00223510827,15240741007,TRUE,bccpetralia@pec.it,farinellag@petralia.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-311,CI285_A_BCC di Scafati e Cetara,"ICRAITRRNR0,ABI08855",16/03/2020,A,Banca di Credito Cooperativo di Scafati e Cetara Società Cooperativa,BCC di Scafati e Cetara,08855,00252880653,15240741007,TRUE,08855.bcc@actaliscertymail.it,gschiavo@scafati.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-326,CI301_A_Emil Banca Credito Coop,"ICRAITRRTS0,ABI07072",16/03/2020,A,Emil Banca - Credito Cooperativo - Società Cooperativa,Emil Banca - Credito Cooperativo,07072,02888381205,15240741007,TRUE,pec@postacert.emilbanca.it,alex.boschi@emilbanca.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-329,CI304_A_BCC di Pratola Peligna,"ICRAITRRKR0,ABI08747",16/03/2020,A,Banca di Credito Cooperativo di Pratola Peligna (L'Aquila) - Società Cooperativa,BCC di Pratola Peligna,08747,00092420660,15240741007,TRUE,08747.bcc@actaliscertymail.it,organizzazione@pratola.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-195,CI163_B_SCALAPAY_IP_SPA,ABI36018,17/03/2020,B,Scalapay IP S.p.A.,Scalapay,36018,06078740484,06078740484,FALSE,cabelip@pec.it,monica.lupi@cabelip.it,,FALSE,,pagopa-psp-195,pagopa-psp-195
pagopa-psp-197,CI165_A_BCC_ALBEROBELLO,"ABI08338,CCRTIT2TALB",17/03/2020,A,Banca di Credito Cooperativo di Alberobello e Sammichele di Bari - Società Cooperativa,BCC di Alberobello Sammichele e Monopoli,08338,00380000729,02529020220,TRUE,segreteria@pecbccalberobello.it,maria.pastore@bccalberobello.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-201,CI169_A_BBC_CARAVAGGIO_ADDA_CREMASCO,"ICRAITRRC90,ABI08441",17/03/2020,A,Credito Cooperativo di Caravaggio Adda e Cremasco - Cassa Rurale - Società Cooperativa,Credito Cooperativo di Caravaggio Adda e Cremasco - Cassa Rurale,08441,04159640160,15240741007,TRUE,08441.bcc@actaliscertymail.it,ORGANIZZAZIONE@CARAVAGGIO.BCC.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-204,CI172_A_Banca dell'Elba Credito Cooperativo,ABI07048,17/03/2020,A,Banca dell'Elba Credito Cooperativo - Società Cooperativa,Banca dell'Elba Credito Cooperativo,07048,01221550492,15240741007,TRUE,segreteriadirezione@bccelba.legalmail.it,p.paolini@bancaelba.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-205,CI173_Cassa Rurale Renon Soc.Coop,ABI08187,17/03/2020,A,Cassa Rurale Renon Società Cooperativa (Raiffeisenkasse Ritten Gen.),Cassa Rurale Renon,08187,00182850214,02529020220,TRUE,info@pec.raikaritten.it,edv@raikaritten.it,,FALSE,ZS100U1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-207,CI175_B_Imprebanca,"IMPAITRR,ABI03403",17/03/2020,B,Imprebanca S.p.A.,Imprebanca,03403,09994611003,09994611003,FALSE,imprebanca@legalmail.it,si.org@imprebanca.it,,FALSE,,pagopa-psp-207,pagopa-psp-207
pagopa-psp-210,CI178_A_Credito Lombardo Veneto,"CRLVIT21XXX,ABI03430",17/03/2020,A,Credito Lombardo Veneto S.p.A.,Credito Lombardo Veneto,03430,03515830168,03515830168,FALSE,segreteria@crelove.it,incassiepagamenti@crelove.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-229,CI197_A_ViviBanca SpA,ABI05030,17/03/2020,A,ViviBanca S.p.A.,Vivibanca,05030,04255700652,04255700652,FALSE,vivibanca@pec.it,massimo.barrera@vivibanca.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-264,CI233_B_Banca Popolare del Frusinate,ABI05297,17/03/2020,B,Banca Popolare del Frusinate Società Cooperativa per Azioni,Banca Popolare del Frusinate,05297,01781530603,01781530603,FALSE,bpf@legalmail.it,ced@bpf.it,,FALSE,,pagopa-psp-264,pagopa-psp-264
pagopa-psp-265,CI234_A_Banca di Cividale,"ABI05484,CIVIIT2C",17/03/2020,A,Banca di Cividale Società Cooperativa per Azioni,Banca di Cividale,05484,00249360306,03179070218,TRUE,prodotti@cert.civibank.it,prodotti.bancari@civibank.it,,FALSE,75HCYT1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-271,CI240_A_Credito Coop Romagnolo-BCC di Cesena e Gatteo,"ICRAITRRTQ0,ABI07070",17/03/2020,A,Credito Coop.vo Romagnolo - BCC di Cesena e Gatteo - S.C.,Credito Cooperativo Romagnolo - BCC di Cesena e Gatteo,07070,04241970401,15240741007,TRUE,ccr@pec.ccromagnolo.it,sa@ccromagnolo.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-272,CI241_A_Banca Popolare Valconca,ABI05792,17/03/2020,A,Banca Popolare Valconca S.p.A.,Banca Popolare Valconca in Amministrazione Straordinaria,05792,00125680405,00125680405,FALSE,direzionepec@bancavalconca.com;,organizzazione@bancavalconca.it,,FALSE,IOPVBGU,pagopa-psp-382,pagopa-psp-382
pagopa-psp-282,CI252_A_Banca del Mediterraneo,ABI05038,17/03/2020,A,Banca Popolare del Mediterraneo Società Cooperativa per Azioni,Banca Popolare del Mediterraneo,05038,03547120612,03547120612,FALSE,bpmed@pec.it,marcello.malagesi@bpmed.it,,FALSE,XWJKNZD,pagopa-psp-282,pagopa-psp-282
pagopa-psp-283,CI253_A_BCC del Basso Sebino,ABI08437,17/03/2020,A,Banca di Credito Cooperativo del Basso Sebino - Società Cooperativa,BCC del Basso Sebino,08437,00278750179,15240741007,TRUE,08437.bcc@actaliscertymail.it,organizzazione@bassosebino.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-284,CI254_A_BCC di Pontassieve,"ICRAIT3FKG0,ABI08736",17/03/2020,A,Banca di Credito Cooperativo di Pontassieve - Società Cooperativa,BCC di Pontassieve,08736,00409340486,15240741007,TRUE,segreteriagenerale@bccpontassieve.legalmail.it,servizio.organizzazione@pontassieve.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-287,CI257_A_BCC della Provincia Romana,"ICRAITRRLV0,ABI08787,ICRAITRRMK0,ABI08812",17/03/2020,A,Banca di Credito Cooperativo della Provincia Romana Società Cooperativa,BCC della Provincia Romana,08787,01025110584,15240741007,TRUE,08787.bcc@actaliscertymail.it,gabriele.salvi@provinciaromana.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-288,CI259_A_Credito Padano BCC,ABI08454,17/03/2020,A,Credito Padano Banca di Credito Cooperativo - Società Cooperativa,Credito Padano BCC,08454,01039280191,15240741007,TRUE,08454.bcc@actaliscertymail.it,incassi.pagamenti@creditopadano.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-291,CI262_A_Friulovest Banca,"CCRTIT2TFOB,ABI08805",17/03/2020,A,Friulovest Banca - Credito Cooperativo - Società Cooperativa,Friulovest Banca,08805,00067610931,02529020220,TRUE,banca@pec.friulovestbanca.it,ip@friulovestbanca.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-293,CI264_B_Banca Consulia,ABI03159,17/03/2020,B,Banca Consulia S.p.A.,Finint Private Bank,03159,01733820037,01733820037,FALSE,bancaconsulia@legalmail.it,stefano.mossa@bancaconsulia.it,,FALSE,XWJKNZD,pagopa-psp-293,pagopa-psp-293
pagopa-psp-356,CI331_A_BANCO BPM ,"ABI05034,BAPPIT21",17/03/2020,A,Banco BPM S.p.A.,Banco BPM,05034,09722490969,10537050964,TRUE,segreteria@pec.bancobpmspa.it,loredana.orsi@bancobpm.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-242,CI210_A_BCC di Altofonte e Caccamo,"ICRAITRR9H0,ABI08341",18/03/2020,A,Banca di Credito Cooperativo di Altofonte e Caccamo - Società Cooperativa,BCC di Altofonte e Caccamo,08341,00193930823,15240741007,TRUE,08341.bcc@actaliscertymail.it,contabilità@altofonte.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-245,CI213_A_Banca di Caraglio,"CCRTIT2TCAR,ABI08439",18/03/2020,A,"Banca di Caraglio, del Cuneese e della Riviera dei Fiori - Credito Cooperativo - Società Cooperativa",Banca di Caraglio del Cuneese e della Riviera dei Fiori - Credito Cooperativo,08439,00245130042,02529020220,TRUE,bcccaraglio@postecert.it,arnolfov@caraglio.bcc.it,,FALSE,M5UXCR1,pagopa-psp-382,pagopa-psp-382
pagopa-psp-246,CI214_A_BCC degli Ulivi Terra di Bari,ABI08988,18/03/2020,A,Banca di Credito Cooperativo degli Ulivi - Terra di Bari - Società Cooperativa,BCC degli Ulivi - Terra di Bari,08988,00274050723,15240741007,TRUE,08988.bcc@actaliscertymail.it,bccdegliulivi@degliulivi.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-247,CI215_A_Cassa di Risparmio di Fossano,ABI06170,18/03/2020,A,Cassa di Risparmio di Fossano S.p.A.,Cassa di Risparmio di Fossano,06170,00166910042,00166910042,FALSE,crfossano.pec@legalmail.it,FOS078@CRFOSSANO.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-252,CI220_A_BCC Ostra Vetere,ABI08705,18/03/2020,A,Banca di Credito Cooperativo di Ostra Vetere Società Cooperativa,BCC di Ostra Vetere,08705,00172010423,15240741007,TRUE,bcc.ostravetere@legalmail.it,amministrativo@ostravetere.bcc.it,,FALSE,9GHPHLV,pagopa-psp-252,pagopa-psp-252
pagopa-psp-254,CI222_A_BCC Bergamasca e Orobica,ABI08940,18/03/2020,A,Banca di Credito Cooperativo Bergamasca e Orobica - Società Cooperativa,BCC Bergamasca e Orobica,08940,04074830169,15240741007,TRUE,bcc.08940@actaliscertymail.it,organizzazione@bccbergamascaeorobica.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-255,CI223_A_IW Bank,"BLPIIT21,ABI03083",18/03/2020,A,IW Bank S.p.A.,IW Bank,03083,00485260459,04334690163,TRUE,iwbank@pecgruppoubi.it,francesco.santoni@iwbank.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-259,CI227_A_BCC Pordenonese e Monsile,"ABI08356,ABI07074",18/03/2020,A,Banca di Credito Cooperativo Pordenonese e Monsile - Società Cooperativa,BCC Pordenonese e Monsile,08356,00091700930,15240741007,TRUE,info@pec.bccpm.it,sistemipagamento@bccpm.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-260,CI228_A_BCC di Leverano,ABI08603,18/03/2020,A,Banca di Credito Cooperativo di Leverano - Società Cooperativa,BCC di Leverano,08603,00143270759,15240741007,TRUE,bccleverano@pec.it,serino.emanuele@leverano.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-211,CI179_A_Banca Anagni,"CCRTIT2TN00,ABI08344",19/03/2020,A,Banca di Credito Cooperativo di Anagni Società Cooperativa,BCC di Anagni,08344,00088800602,02529020220,TRUE,segreteria@pec.anagni.bcc.it,gtassa@anagni.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-217,CI185_A_CR di Asti,"ABI06085,CASRIT22",19/03/2020,A,Cassa di Risparmio di Asti S.p.A.,Cassa di Risparmio di Asti,06085,00060550050,01654870052,TRUE,back.office@pec.bancacrasti.it,paolo.rasero@bancadiasti.it,,TRUE,,pagopa-psp-217,pagopa-psp-217
pagopa-psp-218,CI186_A_CR di Biella e Vercelli,,19/03/2020,A,Cassa di Risparmio di Biella e Vercelli - Biverbanca S.p.A.,Biverbanca,06090,01807130024,01654870052,TRUE,back.office@pec.bancacrasti.it,paolo.rasero@bancadiasti.it,,FALSE,,pagopa-psp-218,pagopa-psp-217
pagopa-psp-223,CI191_A_BCC Venezia Padova e Rovigo,"ABI08452,CCRTIT2TW00",19/03/2020,A,"Banca di Credito Cooperativo di Venezia, Padova e Rovigo - Banca Annia Società Cooperativa",BCC di Venezia Padova e Rovigo - Banca Annia,08452,00285800280,15240741007,TRUE,info@pec.bancaannia.it,rete@bancaannia.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-230,CI198_A_BCC di Canosa Loconia,ABI08606,19/03/2020,A,Banca di Credito Cooperativo di Canosa - Loconia - Società Cooperativa,BCC di Canosa - Loconia,08606,00387040728,15240741007,TRUE,bcccanosa@pec.it,organizzazione@canosa.bcc.it,,FALSE,9GHPHLV,pagopa-psp-230,pagopa-psp-230
pagopa-psp-234,CI202_A_Banca Patavina,"ICRAITRRK80,ABI08728",19/03/2020,A,"Banca Patavina Credito Cooperativo di Sant'Elena e Piove di Sacco, Società Cooperativa",Banca Patavina Credito Cooperatvo di Sant'Elena e Piove di Sacco,08728,00311340285,15240741007,TRUE,direzione.finanza@pec.bccpatavina.it,incassi@bccpatavina.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-235,CI203_B_Banca Ifigest,ABI03185,19/03/2020,B,Banca Ifigest S.p.A.,Banca Ifigest,03185,03712110588,04337180485,TRUE,segreteria.ifigest@legalmail.it,enrico.algieri@bancaifigest.it,,FALSE,M5UXCR1,pagopa-psp-235,pagopa-psp-235
pagopa-psp-239,CI207_A_BUFFETTI_FINANCE_SPA,"SEPFIT31XXX,ABI36063",19/03/2020,A,Buffetti Finance S.p.A.,Buffetti Finance,36063,07783020725,07783020725,FALSE,buffettifinance@pec.it,segreteria@buffettifinance.com,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-241,CI209_A_Banca di Credito Popolare,"ABI05142,BCPTITNN",19/03/2020,A,"Banca di Credito Popolare, Società Cooperativa per Azioni",Banca di Credito Popolare,05142,00423310630,01241921210,FALSE,direzionegenerale@bcp.postecert.it,rascione@bcp.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-350,CI325_A_BANCA VERSILIA LUNIGIANA E GARFAGNANA,"ICRAITRRK60,ABI08726",19/03/2020,A,Banca Versilia Lunigiana e Garfagnana - Credito Cooperativo - Società Cooperativa,Banca Versilia Lunigiana e Garfagnana - Credito Cooperativo,08726,00174600460,15240741007,TRUE,banca.bvlg@legalmail.it,organizzazione@bvlg.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-226,CI194_A_CR di Fermo,"CRFEIT3F,ABI06150",20/03/2020,A,Cassa di Risparmio di Fermo S.P.A.,Cassa di Risparmio di Fermo,06150,00112540448,00112540448,FALSE,direzione.carifermo@legalmail.it,l.minucci@carifermo.it,,FALSE,IOPVBGU,pagopa-psp-382,pagopa-psp-382
pagopa-psp-335,CI310_A_Banca della Valsassina Credito Coop,ABI08515,23/03/2020,A,Banca della Valsassina Credito Cooperativo - Società Cooperativa,Banca della Valsassina Credito Cooperativo,08515,00337470132,15240741007,TRUE,08515.bcc@actaliscertymail.it,vicedirezione@valsassina.bcc.it,,FALSE,9GHPHLV,pagopa-psp-382,pagopa-psp-382
pagopa-psp-233,CI201_A_Banca Popolare Pugliese,"BPPUIT33,ABI05262",24/03/2020,A,Banca Popolare Pugliese - Società Cooperativa per Azioni,Banca Popolare Pugliese,05262,02848590754,02848590754,FALSE,organizzazione@pec.bpp.it,funzione.organizzazione@bpp.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-339,CI314_A_BCC di Fano,ABI08519,25/03/2020,A,Banca di Credito Cooperativo di Fano - Società Cooperativa,BCC di Fano,08519,00131220410,15240741007,TRUE,bcc_fano@legalmail.it,luigino.vagnini@fano.bcc.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-262,CI231_A_BCC di Milano,"ICRAITRRCL0,ABI08453",26/03/2020,A,Banca di Credito Cooperativo di Milano - Società Cooperativa,BCC di Milano,08453,01132850155,15240741007,TRUE,direzione@pec.bccmilano.it,organizzazione_sistemi@bccmilano.it,,FALSE,,pagopa-psp-382,pagopa-psp-382
pagopa-psp-267,CI236_B_Cassa di Risparmio di Orvieto,"ABI06220,BPBAITR1",27/03/2020,B,Cassa di Risparmio di Orvieto S.P.A.,Cassa di Risparmio di Orvieto,06220,00063960553,16868201001,TRUE,cariorvieto@legalmail.it,r.carducci@cariorvieto.it,,FALSE,75HCYT1,pagopa-psp-267,pagopa-psp-267
